id,secure_code,airline,departure_city,departure_date,arrival_airport,arrival_city,arrival_time,passenger_name,passenger_gender,seat_number,currency,departure_gate,flight_status,co_pilot_name,aircraft_type,fuel_consumption
1362,01H4EEMPBYW1P5NKB85RFPPXQN,American,Obubra,9/10/2022,PDZ,Engenheiro Beltrão,6/7/2023 07:24,Svend Hurdwell,Male,C3,NGN,C3,Cancelled,Mace Brason,Embraer E190,6007.02
1363,01H4EEMPC1NQEYCRWD73BARJC0,United,Ta‘izz,14/12/2022,IDK,Sigiriya,6/7/2023 17:14,Elisha Grinnikov,Male,B2,YER,B2,Cancelled,Jere Rickarsey,Boeing 737,3769.47
1364,01H4EEMPC3S3F34KANF3KF7V17,United,El Porvenir,7/1/2022,INJ,Sangiang,6/7/2023 18:51,Kiersten Fernehough,Female,C3,MXN,B2,Cancelled,Annelise Farryn,Embraer E190,1088.36
1365,01H4EEMPC6QVMDDGXH3DZJ7VE3,American,Dzhebariki-Khaya,28/11/2022,DLM,Ossora,6/7/2023 05:12,Nessi Topper,Female,C3,RUB,C3,Delayed,Karalynn Broomhall,Embraer E190,5693.92
1366,01H4EEMPC906Q6EFHP0XX23659,Delta,Datong,13/8/2022,WKJ,Baiyang,6/7/2023 04:31,Adorne Meeke,Female,A1,CNY,B2,On Time,Deena Scard,Airbus A320,2507.05
1367,01H4EEMPCCS4MYWN6RDTE4Q8TV,American,Sophia Antipolis,6/2/2022,PDA,San Manuel,6/7/2023 07:08,Jacquie Breakspear,Female,B2,EUR,A1,Delayed,Kirsti Damp,Airbus A320,9965.82
1368,01H4EEMPCEAAF2KVFJZVNVQFMX,American,El Refugio,8/4/2022,MVU,Conde,6/7/2023 16:18,Julianna Dreelan,Female,A1,MXN,C3,Cancelled,Brunhilda Ackery,Airbus A320,1446.88
1369,01H4EEMPCHCRRP3H9CR4T1ACXE,Delta,Dolsk,5/3/2022,HKT,Bāgh-e Malek,6/7/2023 08:06,Hervey Eddoes,Agender,B2,PLN,B2,Delayed,Barris Slator,Boeing 737,5912.92
1370,01H4EEMPCMA2DWPNE8FD5FM9K5,American,Pojok,7/11/2022,OKF,Grande Prairie,6/7/2023 14:03,Nona Fyall,Female,B2,IDR,B2,Cancelled,Anabella Hadlington,Boeing 737,4912.51
1371,01H4EEMPCQT2ES58N1XBFQVZ3P,American,Jinhe,28/6/2022,DHT,Kwikila,6/7/2023 16:00,Katina Diglin,Bigender,A1,CNY,A1,On Time,Nicolas Rubert,Embraer E190,2146.17
1372,01H4EEMPCTQ6YHYXSQ28S9P61E,Delta,Yunshan,4/10/2022,MIY,Saint-Flour,6/7/2023 11:11,Laraine Staddart,Female,C3,CNY,B2,On Time,Kym Geale,Boeing 737,9032.79
1373,01H4EEMPCWHN5MJ3KZFZS2Z1MY,United,La Curva,23/1/2022,EWR,Florida,6/7/2023 14:51,Brittni Eric,Female,B2,PEN,C3,On Time,Kacie Bartalot,Airbus A320,9404.99
1374,01H4EEMPCZ2CRW2MVFPBQP1WWN,United,Tílisos,13/5/2022,BGI,Onoda,6/7/2023 19:00,Mommy Pixton,Female,A1,EUR,A1,Delayed,Carroll Andrzejowski,Embraer E190,3605.23
1375,01H4EEMPD2DHZ0HMBHTR93K1C7,United,Villa Nueva,28/12/2022,SLD,Punta de Piedra,6/7/2023 08:31,Jodie Bannard,Female,C3,ARS,C3,Delayed,Emma Starkey,Embraer E190,6156.03
1376,01H4EEMPD5YA4ZVMK0X7YZPS8P,Delta,Tarlac City,9/2/2022,AFD,Öldziyt,6/7/2023 21:18,Orelee Coomes,Female,A1,PHP,C3,Delayed,Harmonia Magne,Airbus A320,3589.78
1377,01H4EEMPD7RM1Q88QP7KGGMGK5,Delta,Samaro,23/5/2022,MUH,Tambulatana,6/7/2023 09:35,Bret Foulis,Male,C3,PKR,A1,Cancelled,Izaak Starrs,Embraer E190,6522.67
1378,01H4EEMPDAVGF4JZ96N7RSWEBM,United,Mandalt,3/4/2022,EGA,Kokotów,6/7/2023 07:18,Cherry Repp,Female,A1,CNY,B2,Delayed,Damita Dodgshon,Boeing 737,8854.42
1379,01H4EEMPDDMGE5H024A6NBD2EC,United,Longshan,7/8/2022,PYC,Tosno,6/7/2023 01:06,Stearn Bleeze,Male,C3,CNY,A1,Delayed,Yule Bird,Boeing 737,7073.86
1380,01H4EEMPDFKN9QJ96XK0D1EA5P,American,Bilyayivka,22/6/2022,MFL,Chkalov,6/7/2023 00:52,Rockie Prenty,Genderqueer,C3,UAH,A1,Delayed,Davie Guildford,Airbus A320,8094.74
1381,01H4EEMPDJH583V0HMNS4F8ZPH,Delta,Tours,2/9/2022,PDF,Peterhof,6/7/2023 01:31,Kaylee Couzens,Female,B2,EUR,C3,On Time,Claudetta Blancowe,Boeing 737,5723.19
1382,01H4EEMPDNA9QKJ6M95XYNZ0FY,Delta,Rosario del Ingre,5/12/2022,TCX,Bāft,6/7/2023 03:08,Nonah Twopenny,Female,A1,BOB,A1,On Time,Hanna Algeo,Airbus A320,2017.78
1383,01H4EEMPDRVAVQRXDD1VQF7WAR,United,Banjarwaru,29/5/2022,ALE,Dulce Nombre de Culmí,6/7/2023 23:42,Trescha Walentynowicz,Female,C3,IDR,B2,Delayed,Beatriz Vinden,Airbus A320,8646.42
1384,01H4EEMPDV8S4Q73ZGSD1FGTFV,United,Girsereng,16/11/2022,MTZ,Wushi,6/7/2023 13:10,Patrica Uppett,Female,C3,IDR,A1,Delayed,Grete Jeandon,Airbus A320,8043.54
1385,01H4EEMPDYABEPSMJGQTCBSNNY,Delta,Huzhuang,6/4/2022,TJA,Mao,6/7/2023 00:53,Isabelle Routh,Female,B2,CNY,B2,Cancelled,Nikoletta Mallindine,Boeing 737,1994.45
1386,01H4EEMPEEE1ADTP6RTJZD2ZR0,United,Akron,30/5/2022,ERL,Shishang,6/7/2023 17:35,Alon Traves,Male,A1,USD,A1,On Time,Tyrone Matelyunas,Embraer E190,6860.23
1387,01H4EEMPEHNH0ABMHVW9MFVVFS,American,Bohorodchany,4/6/2022,ACH,Ağdam,6/7/2023 19:16,Rex Garard,Genderqueer,C3,UAH,B2,On Time,Hamel Lisle,Airbus A320,8043.63
1388,01H4EEMPEM6BBQ0CZS50AFRWMK,Delta,Pergan,3/8/2022,MSJ,Wololele A,6/7/2023 05:05,Louise Nineham,Female,A1,IDR,B2,Cancelled,Elladine Sommerland,Embraer E190,2084.68
1389,01H4EEMPEQP6QS8S035X53512P,Delta,Gelan,21/6/2022,ATX,Bohicon,6/7/2023 08:41,Ichabod de Merida,Male,B2,CNY,B2,Cancelled,Leonid Persey,Boeing 737,8139.56
1390,01H4EEMPETNC9MN6SZ7EXP3C4K,American,Al Mazzūnah,25/10/2022,YSH,Kukës,6/7/2023 14:35,Filia Gammie,Female,B2,TND,C3,On Time,Zora Beamont,Boeing 737,6620.96
1391,01H4EEMPEXEHY5CM6AGTT2ZE9M,American,Xiaozhi,3/11/2022,GOL,San Esteban,6/7/2023 06:47,Desi Going,Male,A1,CNY,B2,Delayed,Gustave Gronno,Boeing 737,2057.76
1392,01H4EEMPF03XVJ7K5PG9WTHYZ6,American,Rinbung,21/12/2022,PSC,Banjar Bucu,6/7/2023 14:09,Kareem Freer,Male,B2,CNY,C3,On Time,Abie Corriea,Boeing 737,6242.22
1393,01H4EEMPF278BWZW9ZQF4J5HTY,American,Hāgere Selam,22/10/2022,SWG,Ishioka,6/7/2023 06:32,Francene Auletta,Female,C3,ETB,C3,Cancelled,Renae Biggerstaff,Embraer E190,1068.24
1394,01H4EEMPF5Z6VPS0NM69ZCXTP8,American,Donji Dobrić,24/8/2022,LEH,Dajin,6/7/2023 00:13,Lorin Block,Male,B2,RSD,C3,Delayed,Wylie Sent,Embraer E190,2335.35
1395,01H4EEMPF885FV6228157XRYYY,United,Duang,2/4/2022,CLO,Ueda,6/7/2023 01:00,Jemima Ayris,Female,C3,IDR,B2,Delayed,Danell Bittleson,Airbus A320,7187.0
1396,01H4EEMPFB9DZA9EATZV5XW6JZ,American,Tamel,25/9/2022,PQS,Paris 17,6/7/2023 07:03,Thayne McCorley,Male,A1,EUR,C3,Delayed,Dino Weale,Boeing 737,3051.28
1397,01H4EEMPFE636SJBP223V8SXRV,American,Boucinhas,24/2/2022,SHN,Passo Fundo,6/7/2023 11:58,Glenn Burling,Male,B2,EUR,B2,Delayed,Prescott Stonier,Embraer E190,4935.38
1398,01H4EEMPFHGZ8JKECYH1H80EYG,American,Osvaldo Cruz,18/7/2022,KBH,Mjamaoué,6/7/2023 03:58,Emma Colville,Female,A1,BRL,A1,Cancelled,Cherilynn Tomini,Embraer E190,6416.38
1399,01H4EEMPFMTJK7BTF5DKPEZN8B,American,Athi River,16/6/2022,HRI,Bilicenii Vechi,6/7/2023 17:35,Dalston Twort,Male,B2,KES,A1,Cancelled,Timothee Martins,Boeing 737,8527.36
1400,01H4EEMPFQNXTTQ3FZY2RVHDPK,American,Thị Trấn Quế,25/3/2022,KRY,Envigado,6/7/2023 20:09,Montgomery Sicha,Male,C3,VND,B2,Cancelled,Aldrich Bendelow,Airbus A320,4821.64
1401,01H4EEMPFT5H6V4S02ZAPTQ665,Delta,Puro,23/9/2022,WUG,Vyaz’ma,6/7/2023 19:53,Franny Corten,Polygender,A1,PHP,B2,Delayed,Oswell Papps,Boeing 737,2394.13
1402,01H4EEMPFX27SJ73DKMYVANV4T,United,Macapá,9/12/2022,KKP,Kazinka,6/7/2023 15:33,Rory Marcham,Female,C3,BRL,B2,Delayed,Colly Dwyr,Airbus A320,5840.44
1403,01H4EEMPFZVRBEC3BP1ZVZSDE7,Delta,Ribeira das Taínhas,12/12/2022,NEC,Welibo,6/7/2023 17:48,Normand Labbey,Male,B2,EUR,B2,Delayed,Aldrich Brou,Airbus A320,9716.82
1404,01H4EEMPG2WFA03A8M07ST2HV7,Delta,Shitong,8/7/2022,SOE,Mvuma,6/7/2023 02:43,Patricio Berston,Male,B2,CNY,B2,Cancelled,Randi Kingman,Airbus A320,1085.27
1405,01H4EEMPG5WA6WC63G8CB1H5RG,Delta,Pa Phayom,1/1/2022,RSW,São Joaquim da Barra,6/7/2023 11:34,Nelle Nott,Female,B2,THB,B2,Delayed,Kariotta Rojas,Embraer E190,2212.21
1406,01H4EEMPG8NF79QD5KYTRDHMJ4,Delta,Lubbock,14/12/2022,ITO,Laspezia,6/7/2023 14:57,Lucius Figure,Male,B2,USD,B2,Cancelled,Sherlock Trumble,Airbus A320,7593.42
1407,01H4EEMPGB4V618FWJAFCWWWG9,American,Princeton,16/8/2022,TRB,Panjakent,6/7/2023 07:16,Tasha Eadmeades,Female,A1,CAD,B2,Cancelled,Laurie Prosser,Embraer E190,3271.53
1408,01H4EEMPGE77BHT8FCTG0XG9FN,United,Yanglin,1/10/2022,CGG,Ad Dīs ash Sharqīyah,6/7/2023 01:40,Krystyna Craigg,Bigender,B2,CNY,C3,Cancelled,Marielle Hussy,Airbus A320,7387.69
1409,01H4EEMPGHWFJ2V9RM19M4HC4G,American,Gemo,14/2/2022,YXZ,Lublin,6/7/2023 13:23,Karie Kermit,Female,A1,CNY,C3,On Time,Bianka Greves,Boeing 737,6506.46
1410,01H4EEMPGMQ5Y70C2K7ZKN301R,American,Pulau Pinang,17/10/2022,JHM,Olho Marinho,6/7/2023 06:43,Lorine Saffill,Female,B2,MYR,A1,Delayed,Sheena Bollom,Boeing 737,7961.91
1411,01H4EEMPGQJSNXEJP302E6VP0V,United,Basey,16/8/2022,GLP,Palana,6/7/2023 03:34,Charmian Hully,Female,C3,PHP,C3,On Time,Philippine Lavers,Airbus A320,9678.34
1412,01H4EEMPGTXBPF3T5QX95ZC3C5,Delta,Japerejo,1/6/2022,OIM,Almere Haven,6/7/2023 20:50,Wandie Seakes,Female,B2,IDR,C3,On Time,Bessie MacBain,Embraer E190,2596.86
1413,01H4EEMPGX4ZR5A3Y48THY8BTA,United,Melfi,19/3/2022,BHE,Pokój,6/7/2023 17:51,Yvon Riping,Male,C3,XAF,C3,Delayed,Avery Tordiffe,Boeing 737,2627.81
1414,01H4EEMPH0V4TT62YW9B8PN62H,United,Oborniki Śląskie,9/9/2022,VBG,Xujiahe,6/7/2023 03:12,Sander Chantillon,Male,C3,PLN,B2,Delayed,Pate Sooley,Boeing 737,2303.51
1415,01H4EEMPH3E8DJCFZ46PH8V39J,United,Shuiquan,21/2/2022,MGZ,Hostouň,6/7/2023 11:55,Tish Frisch,Female,C3,CNY,B2,Delayed,Gerianne Beisley,Airbus A320,2729.01
1416,01H4EEMPH677N6D0Y07WMVBXEX,United,Yevlakh,27/7/2022,NCE,Polzela,6/7/2023 01:23,Annamaria Thyer,Female,B2,AZN,C3,Delayed,Rasla Beamand,Embraer E190,5832.41
1417,01H4EEMPH9MZSPP7VDYJRZ9BF0,American,Baizhang,24/5/2022,DGD,Ambalavao,6/7/2023 01:56,Melba Brewins,Female,B2,CNY,B2,Cancelled,Odessa Freund,Boeing 737,7211.71
1418,01H4EEMPHC5MNDY0G6KHPCHWK1,United,Staritsa,30/4/2022,TAU,Oslo,6/7/2023 03:32,Humberto Natwick,Male,C3,RUB,A1,Cancelled,Arturo Demangel,Embraer E190,6629.23
1419,01H4EEMPHE104M7G47CQAK6P8Y,Delta,Ternate,23/12/2022,CAU,Aranos,6/7/2023 01:51,Stavros Fallanche,Male,C3,PHP,C3,Delayed,Olav Washington,Embraer E190,1030.95
1420,01H4EEMPHHRR2BM52GMV0KT15A,United,Příbor,28/6/2022,RRL,Memphis,6/7/2023 09:20,Galvin Syddie,Male,A1,CZK,C3,Delayed,Joshua Monni,Airbus A320,7802.3
1421,01H4EEMPHM3PN7WRFJT6PQK44B,Delta,Thị Trấn Việt Quang,5/12/2022,AYY,Shimo-furano,6/7/2023 16:11,Minnie Scandroot,Female,B2,VND,C3,Delayed,Joey Hedingham,Boeing 737,6958.4
1422,01H4EEMPHQWJRE573YQ3X3MYG8,Delta,Sfax,2/6/2022,ZFW,Örnsköldsvik,6/7/2023 03:47,Ramon Brawson,Male,C3,TND,B2,Delayed,Whittaker Guirardin,Boeing 737,5405.45
1423,01H4EEMPHTGX21FAX54J5F4103,United,Fangxian,13/7/2022,RJL,Huanren,6/7/2023 02:23,Hanni Gander,Genderfluid,C3,CNY,C3,Cancelled,Agosto Yurenev,Embraer E190,6800.45
1424,01H4EEMPHXXFEXAMAJC05ZVCHR,American,Al Finţās,12/1/2022,SNF,Novotitarovskaya,6/7/2023 04:02,Elroy McKendry,Agender,C3,KWD,C3,On Time,Louisa Fielding,Boeing 737,4510.41
1425,01H4EEMPJ0XVPN569BGAYX7NK2,American,Köping,9/12/2022,BZF,Mina de São Domingos,6/7/2023 06:25,Jessika Ianizzi,Female,B2,SEK,A1,Delayed,Noell Bartusek,Boeing 737,9173.1
1426,01H4EEMPJ3AW1RQ5MBPKJJRE9Z,United,Yanjiang,25/4/2022,LLY,Krabi,6/7/2023 13:30,Poppy Saunder,Genderqueer,A1,CNY,A1,Delayed,Falito Jury,Boeing 737,3823.73
1427,01H4EEMPJ6AGSEN6KSBADB7EX5,American,Yläne,29/3/2022,RBE,Jinshan,6/7/2023 18:52,Irena Lawles,Female,A1,EUR,B2,On Time,Katinka Batchelder,Embraer E190,8274.25
1428,01H4EEMPJ8BY2X9FYEFDSXQVW5,American,Arrepiado,17/1/2022,COE,Bangeran,6/7/2023 10:32,Hazlett Willisch,Male,C3,EUR,C3,On Time,Jorgan Tomaino,Boeing 737,4284.12
1429,01H4EEMPJBYY3FR6GG2PRAGB1J,Delta,Wuning,25/3/2022,USL,Acao,6/7/2023 02:12,Con Oggers,Non-binary,B2,CNY,C3,Delayed,Garrick Manz,Embraer E190,4995.48
1430,01H4EEMPJE5W208WNNDRN97AM6,United,Zaoshi,27/12/2022,SRJ,Cikananga,6/7/2023 04:43,Britteny Weepers,Genderqueer,B2,CNY,A1,On Time,Violet Martini,Airbus A320,5471.33
1431,01H4EEMPJHY7PCQXCBS1NX0T2F,American,Šipovo,16/7/2022,KEC,Putrajaya,6/7/2023 00:20,Francene Ricioppo,Female,C3,BAM,B2,Delayed,Britney Kuschel,Boeing 737,1774.78
1432,01H4EEMPJM4DTDSPR48WTPQPJB,American,Rostov-na-Donu,15/4/2022,PNK,Chengjiao,6/7/2023 17:32,Arel Burnsall,Polygender,A1,RUB,A1,Delayed,Elinor Gaskin,Embraer E190,7137.13
1433,01H4EEMPJQ3FV3QJY66AHJX8M1,United,Umbanyar,19/12/2022,RAJ,Bautista,6/7/2023 01:13,Evelina Gronno,Female,C3,IDR,A1,Delayed,Silvana Clutten,Airbus A320,9851.78
1434,01H4EEMPJTY4FDGA82JNGQ9S8X,Delta,Zhangzhishan,25/3/2022,SBM,San Luis Jilotepeque,6/7/2023 01:53,Joelle Hoble,Agender,C3,CNY,B2,Cancelled,Ofilia Frampton,Embraer E190,8262.92
1435,01H4EEMPJXNM0KZA18WFS073Q2,United,Sidirókastro,17/8/2022,CGS,Březová,6/7/2023 06:53,Alvan Pye,Male,B2,EUR,B2,On Time,Adolph Forte,Boeing 737,3401.91
1436,01H4EEMPJZQ7K92P6SQQS67ZT1,Delta,Bayan Qagan,25/6/2022,VST,Pagarbatu,6/7/2023 20:09,Alexis Calderon,Female,C3,CNY,B2,On Time,Diane-marie Lincke,Boeing 737,4681.1
1437,01H4EEMPK22FG22F8SBF3EE79M,Delta,Zhulebino,17/11/2022,KAM,Boucinha,6/7/2023 21:00,Flem Balsdon,Male,C3,RUB,B2,Delayed,Kylie Apdell,Embraer E190,1277.48
1438,01H4EEMPK6RRS640P82RV80EMK,American,Dordrecht,21/1/2022,RTA,Guder,6/7/2023 22:46,Hendrik Balcon,Non-binary,A1,EUR,B2,On Time,Daune Bagnold,Embraer E190,5797.84
1439,01H4EEMPKA9J6761XZNK51J8A2,American,Lecong,7/6/2022,LEE,Stryków,6/7/2023 10:25,Vanya Blincko,Female,B2,CNY,A1,Delayed,Maye Joiner,Airbus A320,5144.66
1440,01H4EEMPKDV65JS41GCBH93QYW,American,Yag La,25/2/2022,CDL,Ticaco,6/7/2023 18:15,Lester Spere,Agender,A1,CNY,A1,On Time,Lela Grantham,Airbus A320,6471.13
1441,01H4EEMPKHQRKBT3190A4GRF1V,American,Gunungkendeng,2/10/2022,BHQ,Babasakhib,6/7/2023 23:16,Les MacDougal,Male,A1,IDR,A1,Delayed,Cobbie Patrone,Embraer E190,9190.44
1442,01H4EEMPKN4RTQYW0EBWCQPWF2,American,Ambovombe,10/1/2022,RVK,Keswick,6/7/2023 06:24,Franky Kearey,Male,C3,MGA,C3,Cancelled,Dalis Bernucci,Airbus A320,1679.55
1443,01H4EEMPKSHCCQ6KKEVV0CDV9R,United,Potou,3/10/2022,EWO,Bagong Barrio,6/7/2023 07:33,Oliviero Janas,Male,C3,CNY,C3,On Time,Claiborn Strathdee,Airbus A320,1440.28
1444,01H4EEMPKW9ZKNNW4JJPXDGMVZ,American,Hongzhou,23/8/2022,MTB,Yajin,6/7/2023 00:05,Ansley Sonnenschein,Female,B2,CNY,A1,On Time,Deina Daenen,Airbus A320,3193.44
1445,01H4EEMPM0KTTT5249NT06WS1M,Delta,Jiangbei,21/8/2022,MUN,El Paso,6/7/2023 11:34,George Rubica,Female,A1,CNY,C3,Cancelled,Sammy Beadel,Embraer E190,1848.76
1446,01H4EEMPM45DJ7JA1QCD1F8RQK,United,Sidomukti,17/11/2022,LYS,Goussainville,6/7/2023 03:39,Eugenius Collecott,Male,B2,IDR,B2,On Time,Fowler Giovannini,Embraer E190,6690.72
1447,01H4EEMPM8D3MCTG31V1PQKCX3,United,Nanxing,20/4/2022,MVL,Mādārīpur,6/7/2023 20:51,Sibel Puckey,Female,B2,CNY,B2,Delayed,Bamby Sinnatt,Embraer E190,7152.35
1448,01H4EEMPMCQW2QDP0GANCRXRK6,United,Catache,4/5/2022,TLV,Jiangtian,6/7/2023 23:10,Felecia Davenport,Female,C3,PEN,B2,Delayed,Sophia de'-Ancy Willis,Airbus A320,6167.07
1449,01H4EEMPMG9KN9C4RRZAMPSCJJ,Delta,Porangatu,26/4/2022,VRN,Yuejin,6/7/2023 19:22,Parnell Gorling,Male,A1,BRL,B2,Delayed,Carrol Winscomb,Airbus A320,7389.09
1450,01H4EEMPMJD7B97T65SW3WEH6M,American,Los Angeles,27/2/2022,HHN,Tambaksumur,6/7/2023 09:02,Anna-diane Maudlin,Genderfluid,B2,USD,A1,Delayed,Evy Gillfillan,Boeing 737,9387.23
1451,01H4EEMPMNBKP828P9BMA59PGX,Delta,Saga,31/1/2022,UAQ,Hutou,6/7/2023 01:07,Appolonia Crone,Female,B2,CNY,B2,Cancelled,Tiphanie Tapley,Embraer E190,3314.9
1452,01H4EEMPMRQ6CYQJJGZDDV686E,Delta,Des Moines,8/9/2022,HOA,Tulsa,6/7/2023 19:55,Eugenia Crichton,Female,A1,USD,A1,Cancelled,Karlen Matyatin,Airbus A320,4351.74
1453,01H4EEMPMVS07MZ7PZK305M3DG,Delta,Villeta,14/4/2022,DNU,Sydney,6/7/2023 16:52,Del Weigh,Male,A1,COP,C3,On Time,Granger Towhey,Boeing 737,3507.27
1454,01H4EEMPMYZ1K2RTVR39D6MWMW,United,Renhe,8/8/2022,LCX,Bielawy,6/7/2023 18:19,Hattie Denekamp,Female,B2,CNY,B2,On Time,Orly Posnett,Embraer E190,3501.99
1455,01H4EEMPN0VAKBA1TBF9PWVJ49,American,Pregradnoye,5/2/2022,YBF,Tierralta,6/7/2023 14:26,Bald Vaudre,Bigender,C3,RUB,B2,On Time,Tobit Spreadbury,Boeing 737,4079.47
1456,01H4EEMPN3ZV3E2P1XA1XPEE8Y,American,Bogor,2/9/2022,TIM,Timmins,6/7/2023 20:19,Waylan Beaudry,Male,C3,IDR,C3,Delayed,Urson Whybray,Embraer E190,2992.62
1457,01H4EEMPN62MY25GCBC26W0V3S,American,Hengtanggang,3/10/2022,APN,Dusun Desa Bunter,6/7/2023 11:38,Patten Fairley,Male,A1,CNY,A1,Delayed,Costa Paulisch,Airbus A320,8762.13
1458,01H4EEMPN91773AY4HAGKSERDC,Delta,Hats’avan,9/8/2022,SAM,Langchi,6/7/2023 14:11,Gillian Tedridge,Female,A1,AMD,A1,Delayed,Ferdinande Dosedale,Boeing 737,8189.92
1459,01H4EEMPNBVP0P06GKB7H2SAQ2,Delta,Zagórze,23/9/2022,BON,Pita,6/7/2023 18:53,Rossie O'Duggan,Male,A1,PLN,C3,Delayed,Chane Matterdace,Embraer E190,5406.05
1460,01H4EEMPNET98FPSAY5G3HA555,United,Marihatag,3/3/2022,KWA,Obas,6/7/2023 04:53,Agathe Pimlett,Female,A1,PHP,A1,Delayed,Maddie Bernardin,Boeing 737,3321.63
1461,01H4EEMPNH2ZPSR9VDP8R4MHZP,Delta,Atlanta,30/6/2022,HOT,Cansolungon,6/7/2023 19:16,Tiphanie Fedder,Female,C3,USD,B2,Cancelled,Tiffy Irce,Embraer E190,1771.51
1462,01H4EEMPNMYMGZXEDEDCK9QHBC,United,Stalowa Wola,8/7/2022,APY,Kamieniec Podolski,6/7/2023 20:22,Cate Stickford,Female,B2,PLN,A1,Delayed,Gracie Wisniewski,Airbus A320,2450.52
1463,01H4EEMPNPP41RMRJ5NTJ92THE,United,Koysinceq,18/4/2022,VAV,Curug,6/7/2023 16:07,Juliet Gaskoin,Female,B2,IQD,B2,Delayed,Davina McEvay,Boeing 737,9779.44
1464,01H4EEMPNS1YWC5YX31GXR83K0,United,Urkarakh,7/9/2022,CCS,Bi’r al ‘Abd,6/7/2023 01:48,Clarabelle Seccombe,Female,C3,RUB,B2,Delayed,Patrica Cottam,Embraer E190,4320.76
1465,01H4EEMPNW6XW8XN2FX0XXM2GN,Delta,Babakan,12/12/2022,AZR,Fuyo,6/7/2023 10:36,Odelle Kupka,Female,B2,IDR,A1,On Time,Melly Zmitrovich,Embraer E190,3949.56
1466,01H4EEMPNZTBXBAZDE9CWVRWVQ,United,Matsubase,22/1/2022,MXW,Hexi,6/7/2023 22:24,Robinson Mates,Male,B2,JPY,C3,Cancelled,Andreas Clementel,Boeing 737,3233.69
1467,01H4EEMPP2J0RCG0S0HWZV61J2,Delta,Aksakovo,24/8/2022,SQC,Naples,6/7/2023 05:53,Margy Kerins,Female,C3,BGN,A1,On Time,Dyann Stephenson,Airbus A320,2009.42
1468,01H4EEMPP5BY16HC7SM8BTKF8Y,American,Carpenter,2/5/2022,BGT,Morong,6/7/2023 19:00,Alexia Bernardeau,Female,A1,PHP,B2,On Time,Eleen Turpey,Embraer E190,7058.72
1469,01H4EEMPP72M0DXT46DJQDKFM6,United,Dhuusamarreeb,6/1/2022,AOA,Kyzylorda,6/7/2023 16:24,Scot Sharpe,Male,A1,SOS,A1,Cancelled,Fleming Mashal,Boeing 737,4130.29
1470,01H4EEMPPA701N6PY714F54JWQ,United,Versailles,28/11/2022,SLZ,Itumbiara,6/7/2023 18:59,Alethea Sizey,Female,B2,EUR,C3,Delayed,Fleur Brownsall,Boeing 737,9474.72
1471,01H4EEMPPDZBV6NB4VC3C2JZH7,Delta,Jalapa,30/1/2022,YZY,Npongge,6/7/2023 10:44,Ninetta Degue,Female,B2,NIO,C3,On Time,Livia Escalante,Embraer E190,2997.27
1472,01H4EEMPPGJAXMC65XJEPYGTC3,Delta,Cikole,3/7/2022,PIL,San Martin,6/7/2023 17:41,Harriot Notman,Bigender,B2,IDR,C3,Cancelled,Flem Perin,Boeing 737,7119.89
1473,01H4EEMPPJXTZCRY7Z2J5BJ7F1,United,Biała Piska,22/11/2022,RIM,Bryukhovychi,6/7/2023 15:11,Francesco Vasenkov,Male,B2,PLN,B2,On Time,Cully Critcher,Boeing 737,8688.37
1474,01H4EEMPPN7TVABKQX9C5EAZX8,Delta,Cabanilla,14/12/2022,OGL,Kallithéa,6/7/2023 13:25,Seana Lurcock,Non-binary,B2,PEN,B2,On Time,Yovonnda Antoniewicz,Embraer E190,3033.6
1475,01H4EEMPPTGSYW3S8JHMSDJDF2,American,Pedreira,4/9/2022,CRH,Changtang,6/7/2023 07:51,Doloritas Pover,Female,C3,EUR,C3,Cancelled,Rosene Belone,Boeing 737,5238.48
1476,01H4EEMPPX0R95P8JNKNHYFS49,American,Coronel,21/1/2022,HRM,Ar Ruţbah,6/7/2023 13:45,Kelcey Drillingcourt,Genderqueer,C3,CLP,C3,On Time,Karee Bradshaw,Embraer E190,6408.43
1477,01H4EEMPQ0VAC8RM5DGC9ZGWKE,American,Torbeyevo,5/4/2022,BED,Praga Północ,6/7/2023 11:53,Fraser Chifney,Male,A1,RUB,A1,Delayed,Ernestus Goucher,Embraer E190,3508.47
1478,01H4EEMPQ38NAW3P0S8C5KZTD0,Delta,Las Vegas,19/1/2022,OHT,Podgórzyn,6/7/2023 16:50,Armando Hardinge,Male,B2,USD,C3,Delayed,Cordell Cadogan,Embraer E190,9977.23
1479,01H4EEMPQ5QZX31MEMPDYTVZ7R,United,Xinjia,11/11/2022,KJH,Khorosheve,6/7/2023 12:31,Franny Gautrey,Female,C3,CNY,A1,On Time,Elsy Dowling,Embraer E190,4118.7
1480,01H4EEMPQ8BST7Y23Y3A78HTKA,American,Luxor,28/2/2022,TBH,Chaykovskaya,6/7/2023 19:15,Smitty Willows,Male,A1,EGP,C3,Delayed,Donovan Vedenyakin,Boeing 737,1423.94
1481,01H4EEMPQB1K3N7JAKZ7HTQ22B,United,Tugdan,27/12/2022,SBU,Shiraz,6/7/2023 21:05,Nicola Tierney,Male,B2,PHP,B2,Cancelled,Augie Wrenn,Airbus A320,7953.9
1482,01H4EEMPQENV10S0GBXFHRF84S,Delta,Kuaro,4/7/2022,SMK,Xarsingma,6/7/2023 23:43,Galven Loach,Male,B2,IDR,C3,On Time,Vernen Danigel,Embraer E190,1730.57
